鄉鎮市區,交易標的,臨路,土地移轉坪數,都市土地使用分區,總樓層,頂樓註記,屋齡,建物移轉坪數,管理組織,車位總面積,單價,車位總價
左營區,房地(土地+建物)+車位,Y,1.89,商業區,21,N,25.2,30.58,Y,0,17,0
楠梓區,房地(土地+建物)+車位,Y,3.76,商業區,23,Y,2.6,44.36,Y,9.05,18.5,0
鼓山區,房地(土地+建物)+車位,Y,4.81,商業區,15,Y,11,58.5,Y,5.06,20.9,0
橋頭區,房地(土地+建物),Y,3.82,商業區,16,N,24.4,38.21,Y,0,9.7,0
鳳山區,房地(土地+建物)+車位,Y,9.13,住宅區,15,N,4,58.52,Y,4.7,19.5,0
左營區,房地(土地+建物),Y,2.16,住宅區,15,N,3.2,20.33,Y,8.36,24.6,0
三民區,房地(土地+建物)+車位,Y,1.79,住宅區,13,N,4.7,20.17,Y,3.88,17.1,0
鳳山區,房地(土地+建物)+車位,Y,4.66,住宅區,14,N,15.5,31.71,Y,5.82,18,0
楠梓區,房地(土地+建物)+車位,N,5.68,住宅區,23,N,0.3,60.21,Y,9.83,17.6,165
左營區,房地(土地+建物)+車位,Y,2.34,商業區,15,Y,4.8,32.24,Y,7.52,22.7,0
鼓山區,房地(土地+建物)+車位,Y,5.94,住宅區,14,N,15.7,45.78,Y,9.01,22.3,0
前金區,房地(土地+建物),Y,1.56,商業區,28,N,2.3,24.49,Y,0,25.9,0
楠梓區,房地(土地+建物)+車位,Y,3.25,商業區,23,N,2.6,40.4,Y,5.09,16.7,0
楠梓區,房地(土地+建物)+車位,Y,6,住宅區,15,N,0.1,48.1,Y,7.62,16,0
苓雅區,房地(土地+建物),Y,1.87,商業區,13,N,12.3,20.2,Y,0,26.2,0
左營區,房地(土地+建物)+車位,Y,4.63,商業區,15,N,7.4,55.91,Y,4.09,21.2,0
鼓山區,房地(土地+建物),Y,1.11,商業區,16,N,29.3,14.08,Y,0,15.8,0
左營區,房地(土地+建物)+車位,Y,6.11,住宅區,14,Y,17.4,40.1,Y,6.75,22.4,0
前鎮區,房地(土地+建物)+車位,Y,3.68,特定專用區,15,N,15.8,38.83,Y,9.6,20.6,0
前金區,房地(土地+建物)+車位,Y,2.75,商業區,15,N,14.8,29.17,Y,3.4,21.3,0
三民區,房地(土地+建物),Y,2.84,商業區,14,N,15.5,39.17,Y,0,19.1,0
左營區,房地(土地+建物)+車位,Y,4.55,住宅區,23,N,21.1,64.06,Y,10.53,18.7,0
鳳山區,房地(土地+建物)+車位,Y,5.69,住宅區,15,N,6.2,34.42,Y,6.95,16.9,115
楠梓區,房地(土地+建物)+車位,N,3.51,住宅區,12,N,6.2,28.51,Y,1.88,18.2,0
鳳山區,房地(土地+建物)+車位,Y,3.96,住宅區,15,Y,9.3,22.67,Y,5.22,15.4,0
前鎮區,房地(土地+建物),Y,5.68,住宅區,11,N,24.4,34.55,Y,0,14.3,0
前金區,房地(土地+建物),Y,1.56,商業區,28,N,2.3,24.49,Y,0,26.5,0
左營區,房地(土地+建物)+車位,Y,3.6,商業區,15,N,15.2,37.83,Y,3.9,18.2,0
左營區,房地(土地+建物),Y,7.06,住宅區,24,N,30.2,101.13,Y,0,26.7,0
左營區,房地(土地+建物)+車位,Y,4.62,商業區,29,N,2,84.28,Y,13.47,33.4,440
楠梓區,房地(土地+建物)+車位,Y,10.98,住宅區,11,Y,26.2,70.58,Y,0,11.8,0
左營區,房地(土地+建物)+車位,Y,10.75,住宅區,23,N,6.3,125.27,Y,23.81,20.7,0
鼓山區,房地(土地+建物)+車位,Y,8.51,商業區,28,N,5.2,131.85,Y,18.19,38,360
鼓山區,房地(土地+建物)+車位,Y,6.6,商業區,29,N,2.2,114.97,Y,16.72,26.7,660
三民區,房地(土地+建物),Y,3.2,商業區,13,Y,0.1,21.89,Y,0,25.4,0
大寮區,房地(土地+建物),N,6.39,住宅區,12,N,27,35.69,Y,0,10.5,0
前鎮區,房地(土地+建物)+車位,Y,3.84,商業區,15,N,14.5,46,Y,10.55,20.8,150
左營區,房地(土地+建物)+車位,Y,11.68,住宅區,15,Y,12.9,97.16,Y,7.01,15.5,110
前鎮區,房地(土地+建物),Y,1,商業區,12,N,25.8,10.36,Y,0,13,0
鼓山區,房地(土地+建物)+車位,Y,5.66,其他使用區,29,N,2,71.03,Y,12.59,25.8,320
前鎮區,房地(土地+建物)+車位,Y,6.06,商業區,29,N,6.4,111.23,Y,22.84,22.5,0
三民區,房地(土地+建物)+車位,Y,4.83,商業區,14,N,16.9,43.64,Y,5.77,19.5,0
楠梓區,房地(土地+建物)+車位,Y,4.18,住宅區,15,N,0.1,34.96,Y,7.62,17.2,0
鳳山區,房地(土地+建物)+車位,Y,4.28,住宅區,12,N,6.8,25.46,Y,6.99,13.7,0
三民區,房地(土地+建物),Y,0.86,特定專用區,26,N,25,15.62,Y,0,10.9,0
鼓山區,房地(土地+建物),Y,4,商業區,14,N,16.2,38.48,Y,0,21.8,0
鳳山區,房地(土地+建物)+車位,Y,5.52,住宅區,13,N,8.2,41.32,Y,9.08,16.3,0
楠梓區,房地(土地+建物)+車位,N,5.68,住宅區,23,N,0.3,59.22,Y,9.83,17.4,155
鳳山區,房地(土地+建物)+車位,Y,8.52,住宅區,11,N,5.8,53.04,Y,0,18.3,0
仁武區,房地(土地+建物)+車位,Y,6.81,商業區,18,N,0.5,52.59,Y,10.2,18.7,148
鼓山區,房地(土地+建物),Y,2.3,商業區,15,N,14.9,23.04,Y,0,22,0
左營區,房地(土地+建物),Y,3.19,住宅區,15,N,5.2,24.42,Y,0,21.8,0
三民區,房地(土地+建物),Y,3.64,商業區,14,Y,16.9,35.36,Y,0,17,0
三民區,房地(土地+建物)+車位,N,3.63,住宅區,24,N,24.4,43.31,Y,0,14.5,0
鼓山區,房地(土地+建物)+車位,Y,4.71,其他使用區,15,N,6.6,50.4,Y,3.83,27.6,130
三民區,房地(土地+建物)+車位,N,5.17,住宅區,12,N,27.3,31.21,Y,0,15.7,0
鳥松區,房地(土地+建物),Y,7.71,其他使用區,15,N,32.8,30.46,Y,0,12.1,0
前鎮區,房地(土地+建物)+車位,N,3.58,商業區,13,N,6.5,33.73,Y,3.78,21.3,0
楠梓區,房地(土地+建物)+車位,Y,6,住宅區,15,N,0.1,48.1,Y,7.62,18.1,0
楠梓區,房地(土地+建物)+車位,N,5.68,住宅區,23,N,0.3,60.21,Y,9.83,16.7,125
前鎮區,房地(土地+建物)+車位,Y,3.62,住宅區,15,N,7.6,34.32,Y,6.88,20.4,0
鼓山區,房地(土地+建物)+車位,Y,3.29,商業區,14,N,16,33.85,Y,1.83,21.4,0
鳳山區,房地(土地+建物)+車位,Y,3.92,商業區,15,N,3,41.72,Y,10.23,19.8,0
前鎮區,房地(土地+建物)+車位,Y,4.76,商業區,15,N,12.2,55.57,Y,8.98,20.4,0
三民區,房地(土地+建物),Y,2.46,住宅區,24,N,26.4,35.38,Y,0,13.2,0
三民區,房地(土地+建物),N,2.7,商業區,22,N,26.2,36.81,Y,0,13,0
橋頭區,房地(土地+建物)+車位,Y,6.63,住宅區,15,N,0.3,44.31,Y,6.59,15.9,115
苓雅區,房地(土地+建物),Y,1.31,商業區,13,N,12.3,14.54,Y,0,21.7,0
楠梓區,房地(土地+建物),N,3.68,商業區,12,N,0.6,29.37,Y,0,19.2,0
鼓山區,房地(土地+建物),Y,3.73,商業區,15,N,15,36,Y,0,22.9,0
楠梓區,房地(土地+建物),N,3.16,住宅區,23,N,0.3,28.9,Y,0,18,0
楠梓區,房地(土地+建物)+車位,N,4.63,住宅區,23,N,0.3,51.98,Y,9.83,17.8,150
橋頭區,房地(土地+建物)+車位,Y,7.61,住宅區,22,N,0.8,58.87,Y,6.31,18.6,160
前金區,房地(土地+建物)+車位,Y,4.7,商業區,29,N,0.9,100.24,Y,20.13,33.8,430
三民區,房地(土地+建物)+車位,Y,10.72,住宅區,15,N,4.3,110.71,Y,20.98,25.7,200
楠梓區,房地(土地+建物),Y,2.67,住宅區,19,N,24.9,35.14,Y,0,10.5,0
左營區,房地(土地+建物)+車位,Y,4.99,住宅區,15,N,5.2,50.44,Y,12.69,19,0
鹽埕區,房地(土地+建物)+車位,Y,5.25,商業區,15,N,2.3,62.93,Y,5.78,26.4,0
岡山區,房地(土地+建物)+車位,N,10.75,住宅區,12,N,14.6,54.37,Y,0,12.3,0
左營區,房地(土地+建物)+車位,Y,4.4,住宅區,29,N,2.1,58.69,Y,9.03,36.4,160
三民區,房地(土地+建物)+車位,Y,4.64,商業區,14,N,8.5,50.03,Y,6.33,18.6,0
鼓山區,房地(土地+建物)+車位,Y,6.93,商業區,30,N,8.2,121.7,Y,9.34,23.1,360
楠梓區,房地(土地+建物)+車位,Y,6.22,住宅區,15,N,0.1,48.21,Y,2.51,17.7,98
鼓山區,房地(土地+建物)+車位,Y,5.14,商業區,19,N,14.6,52.22,Y,8.98,18.3,0
前金區,房地(土地+建物),Y,1.26,商業區,28,N,2.3,19.68,Y,0,26.4,0
橋頭區,房地(土地+建物)+車位,Y,4.27,住宅區,22,N,0.8,36.36,Y,6.31,17.6,0
鳳山區,房地(土地+建物)+車位,Y,10.9,住宅區,20,N,0.1,67.65,Y,6.58,26.8,0
前鎮區,房地(土地+建物)+車位,Y,7.25,特定專用區,15,N,5.2,61.04,Y,7.99,23.6,175
楠梓區,房地(土地+建物),N,3.14,住宅區,15,N,3.9,30.48,Y,0,17.1,0
左營區,房地(土地+建物),Y,3.57,商業區,11,N,24.2,41.15,Y,0,32.6,0
左營區,房地(土地+建物),N,3.48,住宅區,13,N,25.6,32.57,Y,0,17,0
楠梓區,房地(土地+建物)+車位,Y,7.09,住宅區,15,N,12.3,52.81,Y,7.03,16.1,0
苓雅區,房地(土地+建物)+車位,Y,7.3,住宅區,14,N,0.3,37.73,Y,11.99,23.3,0
大寮區,房地(土地+建物)+車位,Y,6.46,其他使用區,12,N,26.5,38.29,Y,0,10.2,0
楠梓區,房地(土地+建物)+車位,N,4.3,住宅區,17,N,8.3,39.13,Y,7.76,14.8,0
左營區,房地(土地+建物),Y,2.4,商業區,15,N,14.7,25.87,Y,0,18.6,0
楠梓區,房地(土地+建物)+車位,Y,4.27,商業區,23,N,2.6,49.94,Y,9.05,17.4,0
鼓山區,房地(土地+建物)+車位,Y,7.91,其他使用區,15,N,15.1,54.54,Y,7.34,23.9,0
三民區,房地(土地+建物)+車位,Y,6.98,商業區,22,N,11.1,115.22,Y,5.51,14.8,0
左營區,房地(土地+建物)+車位,N,7.39,住宅區,13,Y,9.3,40.91,Y,2.78,18.1,0
楠梓區,房地(土地+建物),Y,3.19,住宅區,19,N,26.5,34.35,Y,0,10.4,0
鼓山區,房地(土地+建物)+車位,Y,4.26,商業區,29,N,2.2,74.91,Y,8.08,26.9,300
三民區,房地(土地+建物),Y,2.83,住宅區,15,N,15,25.33,Y,0,18,0
三民區,房地(土地+建物)+車位,Y,5.88,商業區,14,N,19.1,57.62,Y,12.93,17.5,0
苓雅區,房地(土地+建物)+車位,Y,4.77,商業區,29,N,2.4,94.99,Y,11.18,29.6,385
三民區,房地(土地+建物),Y,0.52,商業區,21,N,25.5,8.85,Y,0,11.3,0
前鎮區,房地(土地+建物),Y,4.68,特定專用區,16,N,31.6,43.06,Y,0,13.2,0
鳳山區,房地(土地+建物),N,3.87,住宅區,15,N,3.3,26.2,Y,0,18.7,0
鹽埕區,房地(土地+建物),Y,1.56,商業區,15,Y,0.6,21.09,Y,0,23.7,0
鼓山區,房地(土地+建物),Y,5.32,其他使用區,15,N,13.3,39.96,Y,0,19.9,0
左營區,房地(土地+建物),Y,2.27,商業區,15,N,5.4,28.28,Y,0,21.9,0
前鎮區,房地(土地+建物),N,1.87,其他使用區,12,N,26.3,8.4,Y,0,11.9,0
苓雅區,房地(土地+建物)+車位,Y,2.66,商業區,15,N,1.9,36.14,Y,4.1,31.5,0
楠梓區,房地(土地+建物)+車位,Y,3.54,住宅區,19,N,24.9,48.5,Y,0,10.7,0
湖內區,房地(土地+建物),N,6.89,住宅區,13,N,26.5,51.82,Y,0,9.2,0
三民區,房地(土地+建物)+車位,Y,8.52,住宅區,24,N,0.6,50.14,Y,8.75,27,0
鳳山區,房地(土地+建物)+車位,Y,6.04,住宅區,13,N,22.1,45.39,Y,9.19,16.1,0
苓雅區,房地(土地+建物)+車位,Y,1.41,商業區,12,N,26.2,20.32,Y,0,21.3,0
三民區,房地(土地+建物)+車位,Y,8.52,住宅區,24,N,0.6,50.14,Y,8.75,26.8,0
三民區,房地(土地+建物)+車位,Y,2.47,住宅區,24,N,24.4,36.2,Y,0,14.4,0
鼓山區,房地(土地+建物)+車位,Y,4.41,住宅區,14,N,14.6,39.37,Y,2.8,22.9,0
左營區,房地(土地+建物),N,3.39,商業區,14,N,22.1,48.82,Y,0,16.3,0
左營區,房地(土地+建物)+車位,Y,2.73,商業區,15,N,1.4,31.24,Y,4.78,26.8,0
三民區,房地(土地+建物),N,1.06,商業區,14,N,24.7,11.27,Y,0,16,0
左營區,房地(土地+建物)+車位,Y,3.46,住宅區,14,N,24.1,35.73,Y,0,14.8,0
鳥松區,房地(土地+建物),Y,4.32,其他使用區,12,N,39.9,12.61,Y,0,7.9,0
苓雅區,房地(土地+建物),Y,0.8,商業區,11,N,26.3,9.91,Y,0,14.8,0
左營區,房地(土地+建物)+車位,Y,6.86,住宅區,13,Y,21.7,48.39,Y,4.84,16.5,0
楠梓區,房地(土地+建物)+車位,Y,3.81,商業區,22,N,2.9,45.71,Y,5.55,16.4,0
三民區,房地(土地+建物)+車位,Y,7.75,住宅區,15,N,6.3,73.97,Y,7.03,18,0
三民區,房地(土地+建物),Y,0.52,商業區,21,N,25.5,8.22,Y,0,17,0
左營區,房地(土地+建物)+車位,Y,5.38,住宅區,29,N,2.1,65.98,Y,17.24,39.4,310
鼓山區,房地(土地+建物),Y,5.3,商業區,14,N,16.1,44.64,Y,0,21.7,0
鳳山區,房地(土地+建物),Y,6.04,住宅區,12,N,25.3,31.07,Y,0,10.3,0
鼓山區,房地(土地+建物),Y,3.02,其他使用區,14,N,15.5,24.64,Y,0,21.7,0
三民區,房地(土地+建物),Y,8.7,住宅區,11,N,42,22.5,N,0,8.9,0
鼓山區,房地(土地+建物)+車位,Y,10.14,其他使用區,29,N,2,129.55,Y,12.59,26.7,460
三民區,房地(土地+建物)+車位,Y,3.07,商業區,21,N,0.1,49.82,Y,5.09,22.5,80
鼓山區,房地(土地+建物)+車位,Y,7.48,其他使用區,28,N,8.7,85.32,Y,5.03,26.3,0
三民區,房地(土地+建物),Y,0.59,商業區,21,Y,25.5,10.35,Y,0,14.5,0
楠梓區,房地(土地+建物)+車位,N,6.36,住宅區,13,N,26,49.44,Y,0,12.1,0
前金區,房地(土地+建物)+車位,Y,5.35,商業區,37,N,5.1,131.84,Y,9.65,23.6,0
鼓山區,房地(土地+建物)+車位,Y,8.97,其他使用區,28,N,3.8,112.85,Y,16.46,28.5,0
前金區,房地(土地+建物)+車位,Y,4.57,商業區,34,N,10.5,119.68,Y,5.51,39.4,300
三民區,房地(土地+建物)+車位,N,4.32,住宅區,14,N,5.2,33.05,Y,3.13,22.4,0
楠梓區,房地(土地+建物)+車位,N,4.6,住宅區,12,N,6.2,37.68,Y,1.88,16.9,0
鼓山區,房地(土地+建物),Y,2.08,商業區,15,N,5.4,23.31,Y,0,22.7,0
左營區,房地(土地+建物),Y,13.25,住宅區,15,N,2.2,99.43,Y,0,36.3,0
三民區,房地(土地+建物)+車位,Y,8.26,住宅區,24,N,0.6,47.01,Y,8.75,24.2,0
楠梓區,房地(土地+建物)+車位,N,4.7,住宅區,14,N,15.3,40.41,Y,4.61,14.4,0
左營區,房地(土地+建物)+車位,Y,8.21,住宅區,23,N,6.3,101.87,Y,23.81,24.5,0
小港區,房地(土地+建物)+車位,Y,3.26,商業區,15,N,2,39.66,Y,0,15.6,0
鹽埕區,房地(土地+建物)+車位,Y,4.08,商業區,14,N,24.3,46.61,Y,0,16.1,0
三民區,房地(土地+建物)+車位,N,1.81,住宅區,12,N,27,14.23,Y,0,16.5,0
左營區,房地(土地+建物)+車位,Y,6.57,住宅區,14,N,22.8,54.48,Y,7.21,14.5,0
左營區,房地(土地+建物)+車位,Y,5.05,商業區,29,N,2,92.15,Y,15.13,31.5,460
苓雅區,房地(土地+建物)+車位,Y,10.4,商業區,23,N,18.6,143.36,Y,26.22,22.2,0
鼓山區,房地(土地+建物)+車位,Y,11.02,其他使用區,29,N,16.1,108.3,Y,7.51,31.9,0
小港區,房地(土地+建物)+車位,Y,3.91,商業區,15,N,2,42.31,Y,7.54,31.4,0
三民區,房地(土地+建物),Y,3.13,特定專用區,15,N,10.7,23.68,Y,0,20.7,0
鳳山區,房地(土地+建物)+車位,Y,4.32,住宅區,15,N,28.2,38.49,Y,0,16.9,0
楠梓區,房地(土地+建物),Y,2.67,商業區,15,N,4.3,26.99,Y,0,16.7,0
苓雅區,房地(土地+建物),N,2.54,商業區,11,N,25.3,29.26,Y,0,15,0
三民區,房地(土地+建物),Y,4.51,住宅區,13,N,26.5,38.71,Y,0,15.5,0
鼓山區,房地(土地+建物),Y,5.8,其他使用區,11,N,16.2,34.88,Y,0,20.4,0
前鎮區,房地(土地+建物)+車位,Y,6.05,住宅區,15,N,1.2,49.73,Y,7.99,22.1,0
左營區,房地(土地+建物),Y,8.17,住宅區,16,N,25.2,47.39,Y,0,10.1,0
鼓山區,房地(土地+建物)+車位,Y,3.62,住宅區,14,N,15.3,28.3,Y,4.4,17,0
小港區,房地(土地+建物)+車位,Y,4.18,商業區,15,Y,6,47.43,Y,3.91,14.2,130
左營區,房地(土地+建物),Y,2.43,商業區,14,N,15.1,24.12,Y,0,21.1,0
三民區,房地(土地+建物)+車位,N,5.04,住宅區,14,N,22.1,43.87,Y,9.23,13.7,0
楠梓區,房地(土地+建物)+車位,Y,4.27,商業區,23,N,2.6,50.93,Y,9.05,17.3,0
楠梓區,房地(土地+建物),Y,1.78,商業區,15,Y,4.8,21.57,Y,0,18.9,0
左營區,房地(土地+建物)+車位,Y,2.33,商業區,15,N,6.4,27.34,Y,2.93,22.9,0
三民區,房地(土地+建物)+車位,N,3.12,商業區,29,N,2.2,53.59,Y,11.39,20.5,0
三民區,房地(土地+建物)+車位,Y,7.09,住宅區,15,N,0.8,57.02,Y,6.71,24.9,0
左營區,房地(土地+建物)+車位,Y,2.33,住宅區,28,N,25.3,39.55,Y,0,17.4,0
鳳山區,房地(土地+建物)+車位,N,5.82,住宅區,13,N,24.3,40.57,Y,2.08,12.1,0
鳳山區,房地(土地+建物),Y,5.03,住宅區,13,N,27.1,34.3,Y,0,10.2,0
岡山區,房地(土地+建物),Y,2.72,住宅區,16,N,24.1,30.69,Y,0,11.4,0
苓雅區,房地(土地+建物)+車位,Y,11.95,住宅區,14,N,15,77.43,Y,21.34,24.5,0
楠梓區,房地(土地+建物),Y,3.21,住宅區,15,N,6.1,22.03,Y,0,20.1,0
前鎮區,房地(土地+建物)+車位,Y,10.08,住宅區,11,N,2.8,88.97,Y,8.78,23.2,145
楠梓區,房地(土地+建物)+車位,Y,4.18,住宅區,15,N,0.1,34.96,Y,7.62,17.2,0
三民區,房地(土地+建物),N,2.24,住宅區,24,N,26.6,31.07,Y,0,13.2,0
橋頭區,房地(土地+建物)+車位,Y,5.01,住宅區,15,N,1.8,40.69,Y,1.86,16.3,0
楠梓區,房地(土地+建物),Y,2.65,住宅區,13,N,26,20.52,Y,0,15.1,0
苓雅區,房地(土地+建物),N,1.22,特定專用區,35,N,23.7,28.41,Y,0,13.2,0
鳥松區,房地(土地+建物)+車位,Y,16.71,住宅區,15,N,12.9,82.7,Y,8.39,26.4,150
苓雅區,房地(土地+建物)+車位,Y,3.28,商業區,29,N,0.8,67.24,Y,7.78,24.8,160
三民區,房地(土地+建物),Y,2.45,商業區,11,N,26.9,25.54,Y,0,12.9,0
楠梓區,房地(土地+建物)+車位,Y,4.18,住宅區,15,N,0.1,34.96,Y,7.62,18.2,0
鳳山區,房地(土地+建物)+車位,Y,5.94,商業區,15,N,3,63.47,Y,0,21,0
左營區,房地(土地+建物),Y,2.97,住宅區,13,N,24.9,22.81,Y,0,21.9,0
鼓山區,房地(土地+建物)+車位,Y,8.14,其他使用區,14,N,13.8,59.22,Y,7.49,25.8,0
大社區,房地(土地+建物)+車位,Y,6.93,住宅區,12,N,3.8,38.96,Y,2.27,16.3,0
鼓山區,房地(土地+建物)+車位,Y,5.42,住宅區,15,N,15.6,43.64,Y,4.8,21.8,0
左營區,房地(土地+建物)+車位,Y,10.48,住宅區,28,N,6.4,127.2,Y,7,30.8,260
鼓山區,房地(土地+建物)+車位,Y,4.12,住宅區,14,N,17,35.53,Y,2.99,15.5,0
左營區,房地(土地+建物)+車位,Y,3.62,商業區,24,N,1.3,57.47,Y,8.76,22.5,0
楠梓區,房地(土地+建物)+車位,N,4.27,住宅區,13,N,22.4,45.59,Y,2.25,13.2,0
鳳山區,房地(土地+建物)+車位,Y,4.28,商業區,15,Y,8.3,47.33,Y,6.18,19.6,0
前鎮區,房地(土地+建物),N,1.87,其他使用區,12,N,26.3,8.4,Y,0,11.9,0
左營區,房地(土地+建物)+車位,N,4.79,住宅區,15,N,1.3,50.25,Y,8.19,21.8,0
苓雅區,房地(土地+建物),Y,0.55,商業區,85,N,21.7,14.1,Y,0,21.3,0
前鎮區,房地(土地+建物),N,10.46,其他使用區,12,N,26.4,47.83,Y,0,9.4,0
左營區,房地(土地+建物),Y,2.14,商業區,24,N,1.3,29.39,Y,0,24.8,0
岡山區,房地(土地+建物),Y,2.52,住宅區,15,N,27.1,12.35,Y,0,13.8,0
仁武區,房地(土地+建物)+車位,Y,6.79,商業區,18,N,0.5,52.58,Y,10.2,17.5,148
左營區,房地(土地+建物)+車位,Y,4.75,住宅區,23,N,6.3,59.87,Y,11.91,21.5,0
三民區,房地(土地+建物)+車位,Y,3.41,商業區,15,N,7.2,44.6,Y,4.82,21.3,0
左營區,房地(土地+建物)+車位,Y,7.31,住宅區,15,N,0.3,52.42,Y,6.52,21.2,165
岡山區,房地(土地+建物),Y,2.52,住宅區,15,N,27.1,12.87,Y,0,13.2,0
前鎮區,房地(土地+建物)+車位,Y,1.03,特定專用區,39,N,21.8,37.13,Y,10.51,18.3,0
仁武區,房地(土地+建物)+車位,Y,7.52,住宅區,15,N,0.4,41.35,Y,7.91,20.3,0
楠梓區,房地(土地+建物)+車位,Y,9.05,住宅區,15,Y,5.4,56.41,Y,4.08,17.7,0
左營區,房地(土地+建物)+車位,Y,2.67,商業區,24,N,1.3,44.38,Y,8.76,22.1,0
左營區,房地(土地+建物)+車位,Y,4.43,住宅區,11,N,9.6,36.69,Y,8.35,20.5,0
前金區,房地(土地+建物),Y,1.29,住宅區,20,N,25,13.8,Y,0,18.1,0
左營區,房地(土地+建物)+車位,Y,5.95,住宅區,14,N,21.5,48.22,Y,8.23,18,0
鼓山區,房地(土地+建物)+車位,Y,6.73,其他使用區,15,N,15.1,43.94,Y,7.33,21.2,0
鼓山區,房地(土地+建物)+車位,Y,6.69,其他使用區,15,N,12.7,49.99,Y,7.96,27.8,150
三民區,房地(土地+建物),N,4.22,住宅區,12,N,27,33.07,Y,0,12.6,0
前金區,房地(土地+建物),Y,1.23,商業區,12,N,26.5,14.01,N,0,13.4,0
前鎮區,房地(土地+建物)+車位,Y,3.91,住宅區,14,N,22.3,41.76,Y,4.76,16.2,0
三民區,房地(土地+建物)+車位,Y,12.32,住宅區,24,N,0.6,83.84,Y,17.5,24.7,0
前金區,房地(土地+建物)+車位,Y,4.33,商業區,15,N,13.8,63.15,Y,6.26,26.1,0
苓雅區,房地(土地+建物),Y,0.96,商業區,12,Y,26.2,11.96,Y,0,16.7,0
鳳山區,房地(土地+建物)+車位,Y,10.17,住宅區,15,N,8.6,56.78,Y,4.61,18.3,0
鼓山區,房地(土地+建物)+車位,Y,5.93,商業區,29,N,2.2,103.6,Y,11.14,29,420
鼓山區,房地(土地+建物)+車位,Y,8.58,其他使用區,25,N,14.8,84.58,Y,10.59,21,0
楠梓區,房地(土地+建物)+車位,Y,4.18,住宅區,15,N,0.1,34.96,Y,7.62,16.9,0
三民區,房地(土地+建物),N,1.29,商業區,26,N,0.1,19.97,Y,0,24.4,0
鳳山區,房地(土地+建物),Y,3.86,住宅區,13,N,2.1,17.3,Y,0,17.1,0
鳳山區,房地(土地+建物)+車位,Y,10.9,住宅區,20,N,0.1,73.72,Y,12.64,27.8,0
鼓山區,房地(土地+建物)+車位,Y,3.89,商業區,19,N,25.1,51.35,Y,0,17.9,0
前金區,房地(土地+建物),Y,4.34,商業區,12,N,28.4,46,Y,0,19.7,0
前金區,房地(土地+建物)+車位,Y,2.51,商業區,14,N,8.3,27.93,Y,5.99,19,0
鳳山區,房地(土地+建物)+車位,Y,8.58,住宅區,14,N,25,46.35,Y,0,16.8,0
三民區,房地(土地+建物)+車位,Y,8.52,住宅區,24,N,0.6,50.14,Y,8.75,26.9,0
鼓山區,房地(土地+建物)+車位,Y,7.06,商業區,24,N,6.5,111,Y,10.88,23.4,0
左營區,房地(土地+建物)+車位,Y,4.65,住宅區,14,N,15.6,41.15,Y,0,19.6,0
三民區,房地(土地+建物)+車位,Y,7.51,住宅區,24,N,0.6,45.15,Y,8.75,25.7,0
三民區,房地(土地+建物),Y,3.91,住宅區,14,N,23.7,25.79,Y,0,15.7,0
三民區,房地(土地+建物),Y,1.18,商業區,14,N,21.4,14.22,Y,0,10.6,0
三民區,房地(土地+建物),Y,3.03,商業區,12,N,22.6,37.11,Y,0,14,0
楠梓區,房地(土地+建物)+車位,N,4.63,住宅區,23,N,0.3,52.13,Y,9.83,18,150
鳳山區,房地(土地+建物)+車位,Y,20.5,住宅區,20,N,0.1,134.57,Y,13.15,14.5,0
岡山區,房地(土地+建物),Y,8.31,住宅區,16,N,24.8,33.99,Y,0,11.8,0
前鎮區,房地(土地+建物)+車位,Y,5.34,商業區,15,N,15,61.32,Y,6.49,21,0
楠梓區,房地(土地+建物)+車位,Y,11.46,商業區,29,N,5.8,144.4,Y,21.42,23.2,500
前鎮區,房地(土地+建物)+車位,Y,2.76,商業區,15,N,14.5,35.99,Y,10.55,21.3,0
湖內區,房地(土地+建物),N,1.19,住宅區,13,N,26.5,9.01,Y,0,8.4,0
鼓山區,房地(土地+建物)+車位,Y,5.5,住宅區,14,N,16.2,30.67,Y,6.1,24.5,0
三民區,房地(土地+建物)+車位,Y,2.56,商業區,15,N,0.3,42.61,Y,8.85,26.8,180
三民區,房地(土地+建物)+車位,Y,4.81,特定專用區,14,N,25,45.32,Y,0,14.3,0
苓雅區,房地(土地+建物)+車位,N,3.57,特定專用區,35,N,23.7,91.97,Y,8.86,13,0
三民區,房地(土地+建物),Y,2.14,商業區,12,N,27.1,21.25,Y,0,16.7,0
楠梓區,房地(土地+建物)+車位,Y,6.09,住宅區,15,N,0.1,47.74,Y,2.04,17.7,92
三民區,房地(土地+建物)+車位,Y,8.52,住宅區,24,N,0.6,50.33,Y,8.75,26.9,0
鼓山區,房地(土地+建物)+車位,Y,6.02,其他使用區,15,N,9.2,61.02,Y,4.18,24.6,0
橋頭區,房地(土地+建物)+車位,Y,5.01,住宅區,15,N,1.8,40.29,Y,1.86,16.5,0
三民區,房地(土地+建物)+車位,N,4.3,商業區,24,N,19.7,70.05,Y,24.05,15.2,320
仁武區,房地(土地+建物)+車位,Y,26.01,住宅區,15,N,5.7,140.12,Y,25.56,19.3,0
左營區,房地(土地+建物)+車位,Y,6.09,住宅區,15,N,14.8,50.37,Y,8.49,20.8,0
橋頭區,房地(土地+建物)+車位,Y,6.66,住宅區,15,N,0.3,44.39,Y,6.59,16.5,126
